id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id
4502095891838076,J0Swt7Iao,7426511323,LOL饭堂,【英雄联盟LOR语音彩蛋】泰达米尔：艾希看起来我们俩都喜欢找点事儿干！cr：-HCL-#英雄联盟#LLOL饭堂的微博视频,,,,英雄联盟,0,0,0,2020-05-07 23:52,微博视频,,"http://f.video.weibocdn.com/002swdV2gx07D5HuLsMw01041200zny50E010.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=647b8232579b0b23561398fc756ef4ae&ori=0&ps=1BVp4ysnknHVZu&Expires=1593490367&ssig=m%2BSOfqTrnh&KID=unistore,video",
4502095795304297,J0SwjmfTb,6592578284,jj榨菜榨菜,英雄联盟手游何时加一，就是我发帖之日！,,,,,0,1,1,2020-05-07 23:52,英雄联盟手游超话,['http://ww4.sinaimg.cn/large/007c9MLOgy1gekbnsarxcj30k00zkdkp.jpg'],,
4501733688197756,J0J6gyoBS,5198366541,Lana喝茶不加糖,#O网页链接#游戏工作室招线上陪玩小姐姐各位小姐姐可以先翻我微博再滴滴我！！打一单结一单无技术及声音要求20-30元每小时！！会王者荣耀/和平精英/英雄联盟lol/绝地求生/云顶之弈/都可以不骗人互相尊重！！,,,,,0,0,0,2020-05-06 23:53,iPhone X,,,
4501733448879850,J0J5SBg3o,7120646025,今天Sissi和男朋友见面了吗,和杨某打英雄联盟，今晚玩得不好，杨某玩着玩着去别的路打了（我也不知道为什么，问他你去哪了，告诉我去别的路了，问完还不跟我一路），我被对面的怪追着打，放了三次大招，第三次好像没出来，怪快追上我了，为了自保按了技能，结果被怪打死了，杨某说我玩得不好还不听他的，还乱叫。结果我第二把听他的，被怪追着就一直逃跑，被打死了，我就说：“你看我听你的还是死了。”他说我犟，就不愉快的结束了游戏，说以后再也不和我玩了我跟他解释，他说我有理，说我玩得不好还生气还乱叫说我玩的还不如隔壁脑血栓五大爷（虽然有点好笑，但是还是很贬低人吧）我才接触这个游戏四五天玩了不到十五次跟女朋友玩游戏不讲究情趣讲究上分吗？？？现在电话断了，给我静音了打不过去真的是无语明天绝对不跟他主动说话不知道有什么毛病,,,,,0,3,0,2020-05-06 23:52,iPhone客户端,,,
4501732598956511,J0J4vBzZR,3113344205,F1uttering,嘘，没有矫情的小作文^^可能还是有。这是我认识你的第2个生日，与第1次不同，那个时候，我还没有像现在这样追逐你。我记得我很早的时候就认识你了，是因为我总听哥哥说Faker是一个中单大魔王。我13年的时候开始玩英雄联盟，初心是Mystic，后来开始追逐IG，追逐Theshy。其实我一直一直都知道你，但是我从来没有了解过你，我知道你是英雄联盟第一人，我知道你身上背负着很多很多东西，有荣誉，有责任，我知道你一直是孤儿院院长。在真正认识你的时候，我真的很难以相信这个世界上真的有这样如此纯粹地渴望着胜利的人-那个人是你。我花了很多时间把我之前错过了那么多年关于你的比赛录像全都看了，我看到最后只剩下你一个人了，连Kkoma都走了，你还留在这儿，和新的成员一起冲击冠军。在你更年少的时候，你总是喜欢用刺客英雄，后来因为团队你的选择逐渐偏向了团战型。我一直在后悔没能早点认识你，可是这个世界上后悔的人太多了，我也是其中之一。这是你的生日啊，我看到弹幕上每个人都在祝福你，每个人都在为你加油，我竟然看着看着就掉下眼泪。不止一次的期望着，希望你参加的每一场比赛都是优胜，希望你能够拿到冠军。祝福的话太多太多，也不知道怎么说完。你是T1的过去，现在和未来，也是大多数英雄联盟玩家的青春。沟通大多数粉丝一样，坚定不移地向你走去，会长长久久的爱你。生日快乐，李相赫。,,,,,0,0,0,2020-05-06 23:49,iPhone客户端,['http://ww2.sinaimg.cn/large/b991dccdgy1gej5yj5vydj20u0190jwm.jpg'],,
4501731453484196,J0J2FeCoI,5896093214,一财-廖英强的微博,#英雄联盟##lol#姿态峡谷偶遇王者质检员诗仙女，姿态：妹妹好顶！【素材来源网络侵权私信删】L电竞妞的微博视频,,,,"英雄联盟,lol",0,0,0,2020-05-06 23:44,微博 weibo.com,,,
4501730983662824,J0J1UfmRO,6598318525,厉雅丹乁,【英雄联盟之起小点多看点报最后一期终点也是起点】L[起小点]多看点报：终点是另一个起点#王者荣耀iOS还在维护#,,珠海·黄氏正轩牛奶甜品专家(金域华府店),,王者荣耀iOS还在维护,0,0,0,2020-05-06 23:42,iPhone客户端,['http://ww1.sinaimg.cn/large/634218b2ly1gcprmqug4zj203k02ojr7.jpg'],,
4501730438408780,J0J11zhvu,5897688364,左冒尼左船疆,#英雄联盟##竞技游戏##LOL#打野盲僧，节奏大师，没有他踢不回来的人，非常carry。LLOL情报局的微博视频,,,,"英雄联盟,竞技游戏,LOL",0,0,0,2020-05-06 23:40,微博 weibo.com,,,
4501727837434568,J0IWPvc4o,5948221926,钟离筑政湿飞翔阻菜,【一身黑袍更具死亡气息！《英雄联盟》死歌重做归来】拳头公司公布了《英雄联盟》死亡歌颂者--卡尔萨斯重做的最新消息，同时还放出了死歌的全新模型及技能特效演示。重做后的死歌更具黑暗、死亡的气息，比起之前的“红袍教主”形象，现在的造型更加适合他的称号了！L游迅网的优酷视频#,,,,,0,0,0,2020-05-06 23:30,iPhone客户端,,http://type=feedvideo&objectid=1007002:4498564609671170&keys=4498564620222531&cover_img=https://vthumb.ykimg.com/05410408537D6E366A0A410FBFB6575A&card_height=231&card_width=412&play_count=87&short_url=http://t.cn/A6A9Wyed&encode_mode=&bitrate=277&biz_id=231193&current_mid=0&key=tblog_card&title=游迅网的优酷视频&full_url=https://v.youku.com/v_show/id_XNzE1MzY4MDk2.html&object_id=1007002:4498564609671170&video_src=https://api.youku.com/videos/player/file?data=WcEl5o6uRdTFNelk0TURrMnwwfDB8MTAwNTB8MAO0O0OO0O0O,
4501726298116076,J0IUly3ms,3547185247,_朱雀收到的最后一份Geass,看完卓定玩斗地主，deceit和csgo的水平，我深深的感谢英雄联盟给口饭吃,,,,,0,2,6,2020-05-06 23:24,HUAWEI Mate 30 5G,,,
