ds,emotion_val,topic,predict
2020/6/3 0:00,0.500000015,trump,0
2020/6/4 0:00,0.500000017,trump,0
2020/6/5 0:00,0.500000005,trump,0
2020/6/6 0:00,0.500000017,trump,0
