石基信息公告，2020年3月6日，美国总统唐纳德·特朗普签发了行政命令，以可能会采取胁损害美国国家安全的行动为由要求公司及石基（香港）在行政命令发布后120天内剥离与StayNTouch相关的所有权益，公司针对CFIUS关注的一系列问题进行了审慎回复，但美国政府最终未采纳公司的解释及补救措施，最终导致此次行政命令的发出。公司并不认同“行政命令”所述的国家安全风险，但公司尊重美国总统的最终决定并将严格按照行政命令中规定的时间和要求完成对StayNTouch股权的出售。,03/08
暴涨20倍！特朗普紧急决定：豁免中国口罩关税！O暴涨20倍！特朗普紧急决定：豁免中国口罩关税！(分享自@凤凰新闻客户端)。一一不检测就“没有”，这个“道理”讲的通……。,03/08
#意大利米兰威尼斯封城#，约1600万人受到影响！意大利北部的帕多瓦，人们冲到火车站，不顾一切地想要在被封锁之前离开这座城市…(时差视频)L时差视频的微博视频#意大利居民拒戴口罩要自由##特朗普称美国确诊少要归功于他##张文宏称中国人无需为美国人干着急#,03/08
#腾讯新闻#自作自受：美国国力没能跟上特朗普的“野心”，这回急跳脚也没用O自作自受：美国国力没能跟上特朗普的“野心”，这回急跳脚也没用来自@腾讯新闻,03/08
感觉一个月前外国人怎么也没想到会是这个光景这美股跌的，特朗普真的可以白嫖到他的炮成为登日第一人了,03/08
目前，#美国疫情#在全美28个州出现，确诊病例的增长速度也很快。但是几天前美国副总统彭斯表示，美国现在没有足够的检测剂来满足未来可能产生的需求。对此美国媒体和民众有何反应？上周在马里兰州举行的保守政治行动会议的一名与会者确诊新冠肺炎，美国总统特朗普、副总统彭斯以及多名政府官员也参加了这次活动。现在进展如何？#特朗普出席会议一与会者确诊##美国大选#Llujunying颖的微博视频,03/08
好现象，美国总统候选人都是老者：特朗普74，桑德斯79，拜登74,03/08
特朗普依然认为是美国人民太恐慌了，新冠肺炎没有流感可怕。,03/09
#美国疫情#特朗普在美股开盘前的三连推，称赞副总统抗疫有功，美国假新闻太多，但也没能力挽狂澜…美股开盘道指狂泻1885，标普500日内跌7%，触发第一层熔断机制，暂停交易15分钟#活久见系列##莞谁##美股熔断##美股暴跌#,03/09
看到特朗普的nobody句式突然想起之前在b站看到他唱wedon’ttalkanymore的鬼畜哈哈哈哈哈哈哈哈哈哈哈“没人比我唱的更好”,03/09
#特朗普#建国同志辛苦了，一心搞乱美国的初衷都懂，但别暴露太明显，美国佬的命也是命，疫情是全世界共同的敌人，请听从党的指挥,03/09
心系股民特朗普,03/09
#美股熔断#，临时停盘15分钟，再度开盘后继续#美股暴跌#，特朗普坐不住了，再次发推暗示“疫情没有什么好担心的”，这就是美国人选出来的总统？钱就这么香，比人命还重要？还称“沙特压低油价对消费者可能是好事”，你说怕就怕吧，还胡说八道，真是年纪大了,03/09
《天道轮回！现在美国终于知道急了？特朗普紧急对华抛出“橄榄枝”》天道轮回！现在美国终于知道急了？特朗普紧急对华抛出“橄榄枝”O网页链接,03/09
#特朗普握过手的人接触过确诊病例#建国同志保重身体,03/09
#特朗普#见解独到支持支持建国同志,03/09
#特朗普握过手的人接触过确诊病例#哈哈哈哈哈哈，为什么我有点开心，觉得有点好笑。,03/09
分享网易新闻《特朗普：假新闻和油价争端造成股市下跌》O特朗普：假新闻和油价争端造成股市下跌来自@网易新闻客户端#网易新闻#,03/09
特朗普在社交平台上发文称，沙特和俄罗斯就石油价格和产量的争论，以及假新闻都是造成今天股市下跌的原因，但是油价下跌对消费者有好处。重点是，特朗普为啥不救股市了，呵呵，不发利好了？,03/09
分享网易新闻《美股大跌特朗普安抚市场:去年就死了3万7没啥事》O美股大跌特朗普安抚市场:去年就死了3万7没啥事来自@网易新闻客户端#网易新闻#,03/09
#美股熔断#特朗普：没有人比我更了解新型冠状病毒,03/09
#特朗普握过手的人接触过确诊病例#原来这样的微博也限流呀,03/09
希望为这个家操劳太多的爸爸身体健康虽然平时很爱唠叨很爱训人不善于表达爱但所做的每一件事都能感受到含蓄的父爱每天所想的事情都是为了能让这个家更好总是在吃饭的时候给我们讲特朗普有多👎🏻每次出门必提醒“要带伞早回家”我严肃又可爱的爸爸（这款蛋糕的名字叫“娜娜”嘻嘻,03/10
#证券##微博股票#5g#新浪财经#美股没用的，跌势成型难以扭转。看我大A领航全球，势不可挡，升势趋势成型，难以扭转[呲牙]北京时间10日晚，美股周二午盘转跌，道指较日高已经下跌超过1000点。昨日美股暴跌后，机构认为长期下跌趋势未变。特朗普将推出减税及其他刺激措施的消息受到质疑。一位美国参议院称特朗普无法通过减税政策摆脱公共卫生危机。,03/10
#美国疫情#特朗普和彭斯现在正在白宫会见医保公司的CEO们。彭斯：参加白宫会议的保险公司，已同意免除#新型冠状病毒#检测的自付费用。希望人们得到测试。超过100万个测试已经分发。本周将再分发400万个测试。#鬼鬼祟祟的美国#,03/10
正确学习基本面危机来临之前，人们都麻木了。美股和美债这个跌法，上半年是没戏了。货币政策需要在9月或12月才能显灵。特朗普也只能念咒语：天灵灵，地灵灵……黎原以为，覆巢之下，焉有完卵！？！？！？！？,03/10
特朗普总统快给美股再上点夜里猛吧,03/10
#道琼斯#特朗普不要面子吗？,03/10
央视时代风向标栏目【伊朗外长：特朗普恶意加强制裁，目的是耗尽伊朗抗击疫情所需的资源】伊朗外长扎里夫在推特发文抨击美国总统特朗普，他写道：“特朗普正在恶意加强美国（对伊朗）的非法制裁，目的是耗尽伊朗抗击新冠病毒所需的资源，而我们的公民却正因此而丧命。当美国的经济恐怖主义被医疗恐怖主义取代时，世界再也不能保持沉默了。”@伊朗驻华大使馆#伊朗军事#,03/10
【美国官员：白宫尚未敲定应对XGYQ的经济措施】格隆汇3月10日丨据CNBC，美国政府官员称，白宫还远没有准备好为应对XGYQ影响扩大而推出特殊经济措施。美国股指期货周二因特朗普将推出减税以及其他经济刺激措施而上涨，但在白宫内部，一些官员对美国总统特朗普宣称将在周二举行发布会来宣布经济刺激计划而感到惊讶，因为该计划的细节尚未敲定。（来自格隆汇App）,03/10
突发！A股最强板块再遭利空，特朗普又发声！今天A股不叫独立日，叫奇迹日。爱股君没猜中开头，更猜不中这结尾，只能感叹一句，太牛逼了。大A这次单骑救主，拯救全球市场，几十年来头一回！说实话，今早看美股“熔断”，真吓...（分享自@雪球客户端）O3.10日实战教学群操作记录,03/10
多名美国会议员自我隔离其中一位曾与特朗普同乘“空军一号”O网页链接O网页链接,03/10
a股走出自己独立的行情，逆势上涨，欧洲重新恢复乐观心态，殊不知新冠病毒在欧洲地区只是刚刚起步，欧洲股市的恐慌似乎愈演愈烈。另一边，即使特朗普使出了大招，但更像是在饮鸩止渴，美股虽然短期利好但无法改变衰退的事实。中国在这次疫情当中，用一个季度的GDP，让世界见识了什么是中国力量，什么是中国速度，什么是中国执行力，这让我更加坚信大A的未来是光明的，社会主义制度的未来是光明的，中国的未来是光明的。复兴，可期~,03/10
美国总统唐纳德-特朗普（DonaldTrump）周五敦促美联储进一步降息，并表示尽管他担心新冠病毒爆发会导致经济增长速度放缓，但美国经济依然强劲。特朗普称，随着世界各地的央行都在采取降息措施，美联储也应该通过进一步降息的方式来“刺激”经济。他重申了自己的观点，即相对较高的利率导致美国相对于德国等其他大型经济体处于“竞争劣势”之中。特朗普指出，美国劳工部周五公布的非农就业报告超出预期，2月份的新增就业人数达到了27.3万人。“我们会让美国人呆在家里，而不是去其他国家消费。”特朗普说道。“也许这也是就业数据如此之好的原因之一。美国国内的旅行次数很多。“,03/10
美国总统唐纳德-特朗普（DonaldTrump）周五敦促美联储进一步降息，并表示尽管他担心新冠病毒爆发会导致经济增长速度放缓，但美国经济依然强劲。特朗普称，随着世界各地的央行都在采取降息措施，美联储也应该通过进一步降息的方式来“刺激”经济。他重申了自己的观点，即相对较高的利率导致美国相对于德国等其他大型经济体处于“竞争劣势”之中。特朗普指出，美国劳工部周五公布的非农就业报告超出预期，2月份的新增就业人数达到了27.3万人。“我们会让美国人呆在家里，而不是去其他国家消费。”特朗普说道。“也许这也是就业数据如此之好的原因之一。美国国内的旅行次数很多。“,03/10
【24岁小伙一夜之间成亿万富翁身家超过特朗普全球第550富的人】一位24岁的华人小伙登上了外媒头条，他凭借父母刚刚赠与他的价值38亿美元（约267亿人民币）的股票，一跃成为全球富豪之一。根据福布斯富豪榜，这位华人小伙现在是全球第550富的人。年仅24岁他，财富身家已超过美国总统特朗普，星巴克创始人霍华德·舒尔茨，美国最伟大导演史蒂芬·斯皮尔伯格。这位华人小伙名叫谢承润（EricTse），中国生物制药（SinoBiopharmaceutical）创始人谢炳和其妻子郑翔玲之子。谢承润出生于美国西雅图，在北京读完了小学，在香港读完了中学，大学则是在美国就读。他毕业于美国宾夕法尼亚大学沃顿学院，随后又去了中国清华大学苏士民书院进修。10月22日，中国生物制药发布企业股权转让公告，谢炳先生及郑翔玲女士分别把其拥有的4.5亿股及22.5亿股中国生物制药的股份以馈赠方式无偿转让予其儿子谢承润，转让完成后谢承润持有该公司合计27亿股，持股比例达到21.45%。按昨日该股收市价计，谢承润获馈赠的股份市值高达38亿美元。,03/10
据英国《太阳报》3月9日报道，美国民主党前国会议员唐娜•爱德华兹于当地时间3月8日在福克斯新闻网的节目中表示，特朗普如果想要阻止新冠病毒的不断传播就应该“闭嘴”。唐娜•爱德华兹当地时间3月8日，美国民主党前国会议员唐娜•爱德华兹在福克斯新闻网的节目中攻击了特朗普对于新冠疫情的处理方式，她认为在这场危机面前，政府应该勇于接受挑战并且控制紧急情况的发生，而特朗普就是造成现在局面的最应该被指责的人。“我...O网页链接,03/10
开什么国际玩笑？，特朗普说了不用戴口罩,03/11
看到好多把美股大跌归结为疫情的论断，实在忍不住说几句。美股大跌的当天，期货市场的大量空单都是主权基金或机构，背后的逻辑显然是五常预期中的。所以将疫情归结为首要因素，倒不如说是直接将中国放在了世界的对立面，要知道连特朗普都没有直接将美股下跌归结为疫情因素。持续上涨的美股，是需要做调整了，而且特朗普把锅也是甩在了沙、俄身上，并希望通过回调赢得民众支持，同时也一定会让经济危机进一步拖延到大选之后。历史的洪流不可阻挡，而经济永远是政治的附庸啊！还看到有论断认为疫情后国外的生产线会回调或迁移来规避风险。我觉得恰恰相反，这次疫情反而会坚定外资留在中国的信心，这与我们的产业链纵深没关系，而是当前疫情趋于全球化之后，通过对比资本会发现中国的灾情应对机制才是最有效率的。,03/11
【匪夷所思！特朗普称去年3.7万美国人死于普通感冒，所以……】根据央视新闻的报道，美国三大股指9日开盘暴跌，其中道指下跌近...O匪夷所思！特朗普称去年3.7万美国人死于普通感冒，所以……@新浪财经特朗普不怎样？称去年三点七万美国人死于普通感冒所以这次大病魔演就应法制管下台吧特总统在台上不黑腐恶下台一定黑腐恶魔🐛蛇灭虎狼和风狗🐶一臭永远冠世害世害宇宙！……!！！,03/11
#特朗普坚称自己不需要检测#人家应该已经打了疫苗了吧,03/11
"蓝天:独霸天下的美元，正在走向危险化的边沿，世界38国在去美元化，他们的首选将以人民币直接结算，人民币将被抬高它的国际价值地位。这一场的一切，应感谢特朗普的""功劳""，使人民币渐成国际化。人民币唯一的欠缺就是少个""元""字，不知何时能把币变为国际化的""元""字？",03/11
莫迪推印度教民族主义，能否实现“旧邦新造”的印度梦？>>自从印度当局在2019年12月11日通过了《公民身份法修正案》以来，印度骚乱不断，在美国总统特朗普访印期间，印度各地的骚乱更是迎来了高潮。印度当局通过的《公民身份法修正案》为何会引起如此大的反响？莫迪政府大力推行印度教民族主义，其效果如何？O网页链接,03/11
被批病毒检测速度太慢特朗普“甩锅”：都怪奥巴马L大灰羊一号的微博视频,03/11
【#美国脱口秀再cue特朗普#崔娃：他造的词“逼死”我们三个设计师】10日播出的《每日秀》上，崔娃犀利吐槽特朗普的迷惑发音，“他好像不用张嘴就能发出那些声音！”同时，他夸张调侃道，光是把特朗普新造的这些词打在屏幕上就逼死了节目组三个设计师。L青蜂侠Bee的秒拍视频,03/11
从29000到24000只需要两周，但是这个泡沫美帝堆积了两年。美国股市，中国楼市，欧洲债市，中国的楼市在政策调整下，明确不会炒房地产，而美股和欧债，是这次疫情戳破的泡沫，也许还会下调。最重要的应该是美国大选吧，如果股市真的蹦了，特朗普估计凉凉了，别看美国人总调侃他，但是民众也不会去支持他的政敌。希望对A股的影响小一点，大概3月底我们会徘徊在2800点到3100之间，4月份疫情国内应该可以基本消除了，返工复学，又是一个新的开始……,03/11
【道格•班多：特朗普政府的政策无意间帮助了中国】唐纳德·特朗普总统是在为中华人民共和国打工吗？他的外交政策让人觉得是这样。让美国几乎与伊朗开战，这使中国得到的好处比任何国家都多。美国决策者要想赢得对华采取更强硬政策的支持，就必须让世界在不那么重要的争执下走自己的路。中国不是古巴或伊朗。尽管美国有独特的影响力，但即使最好的情况下，其他国家也极其不情愿与北京决裂。何况情况很难说是最好，相反，特朗普政府浪费了美国很多信誉和影响力。其实，华盛顿对中国的抱怨有时像碎嘴唠叨，因为美国做了这么多不明智不必要的事情伤害自己。如果采取好的政策，美国经济会更强劲，美国的影响力也会更大。拒绝行动是愚蠢的，讽刺的是，这让特朗普政府看起来像是北京事实上的代理人。O网页链接,03/11
#美国疫情#美国参议院财政委员会主席格拉斯利：特朗普的工资税免税期没有两党支持。,03/11
【#崔娃罗列特朗普所有预测全错#】“我们会这样死掉吗？”10日，欧洲最严重的意大利宣布全面“封城”，而美国的川普依旧坚信：“没有人比我更懂新冠！”。甚至放话我应该去做医生，而不是总统。无奈小崔无情揭穿，罗列所有预测全错！真敢说L人人视频的微博视频,03/11
#国际油价大跌#本轮国际油价的暴跌是由沙特和俄罗斯两个主要的产油大国谈判破裂引发，各自大幅提高原油产能而导致。有朋友问到这样两败俱伤的事情，难道不能坐下来谈一谈把油价提上去？另外作为同为世界主要石油出口国的美国，蒙受这样的损失，特朗普难道不会出来调停此事？我来把这个问题给大家做一个解答。总的概括一句话，在这些政治人物眼中，政治利益永远高于经济利益，甚至个人利益会高于国家利益。先来说美国，美国主要产油是页岩油，页岩油的成本在每桶30美元以上，而传统的采油每桶的成本不到20美元。即使油价降到现在这个地步，俄罗斯和沙特传统产业国依然是有利可图，但美国的页岩油就会支撑不下去。所以，首先看起来损失最大的应该是美国。特朗普会不会急于出面调停此事呢？答案是不会。因为美国主要出产页岩油的几个州，恰恰是在选票上对特朗普不太支持的州，或者说至少是在选票上对特朗普而言的“摇摆州”。所以正好可以利用这样一个事件对这些州的财团施压，迫使他们最终向特朗普屈服，然后请求特朗普出面协调此事。只有在私下达成了某种政治默契，或私下形成的政治协定之后，特朗普才会出面协调，他会以此作为筹码来要挟这些州。而这种政治协定的达成，绝不可能是三两天内形成的，所以特朗普不会急于出面。我们再来看俄罗斯，自从普京把梅德韦杰夫拿掉之后，俄罗斯上层政局也有一定的不稳定因素。在这种情况下俄罗斯或者说普京本人需要表现出的是对外的强硬，而不能有丝毫的软弱，只有他在国际政治上表现出足够的强硬，他才能够镇得住国内的局面，这就是普京所想达到的效果。而沙特方面现在最主要的矛盾是王位的继承，要由传统上的兄终弟及制改变为父位子承制。在这个过程中，可以想象各方势力的冲突矛盾十分激烈，而在沙特国内掌握原油的生产对外销售等核心命脉的，恰恰是现任国王的几个兄弟亲王，只有把这部分势力削弱，才能实现最终由自己的儿子作为皇储继承王位这样一个政治战略步骤。所以短期来看，油价的下跌对于沙特未必是不可接受的，甚至可能是心中期待的。最后来看一看世界上其他几个主要政治势力或者说几大国的态度，除美国、俄罗斯外，世界上其他三大联合国常任理事国是中国、法国和英国，再加上主要经济大国日本、德国等国家，这些国家无一例外都是石油净进口国，那么当前国际的低油价对于这些国家来说，就意味着进口石油的成本大幅降低，也就是经济发展的成本降低。哪怕低油价不能永远持续，至少在现阶段可以利用低油价时期，大量的提高本国石油战略储备，何乐不为？这样看来，此次国际油价大跌主要当事方的俄罗斯、沙特、美国其主要领导人都可以在此事件当中谋得个人政治利益，而其他各大势力主要国家在这当中可以谋求到国家利益。那么谁会希望油价尽快反弹呢？这么美好的一件事情，一定会让这个低油价维持一段时间，至于说由于低油价受损的其他小国家，他们的想法怎么办呢？我只能告诉大家一句话，弱国无外交。#原油##新浪财经##财经##油价#,03/11
@特朗普,03/11
#特朗普坚称自己不需要检测#天空之镜——玻利维亚乌尤尼盐沼湖LYouTube精选的微博视频,03/11
有没有发觉，特朗普就是美国的高福，一直不重视，轻描淡写，可防可控，导致美国措施不力，反应迟钝，如果疫情爆发的话，特朗普很有可能败选。,03/12
【#特朗普回应美股再次熔断#：市场会好起来的】3月12日，美国总统特朗普在白宫会见爱尔兰总理时，被现场记者追问如何看待一周内#美股再次熔断#，特朗普称，市场会好起来的，然后迅速离去。@老板联播L老板联播的微博视频,03/12
【巴西政府发言人新冠检测阳性上周末曾与特朗普见面_手机网易网】，分享给你，一起看吧！巴西政府发言人新冠检测阳性上周末曾与特朗普见面_手机网易网O巴西政府发言人新冠检测阳性上周末曾与特朗普见面,03/12
【外媒：#巴西政府发言人新冠病毒检测呈阳性#上周末曾与特朗普见面】据荷兰媒体BNONewsroom最新消息，巴西政府发言人新冠病毒检测结果为阳性。消息称，此人上周末曾与美国总统特朗普会面。（海外网）#巴西确诊政府发言人曾与特朗普会面#O外媒：巴西政府发言人新冠病毒检测呈阳性 上周末曾与特朗普见面,03/12
特朗普被感染已经是板上钉钉的事了吧……虽然还没报道，但按他这么作，只是公布与否的问题吧……这样说确实不太尊重生命，但真的，talkshow和stand-up又有料了……,03/12
美国总统特朗普表示，东京奥运会应该要推迟一年，无法想象没有观众的奥运会。,03/12
#意大利民众出门须携带自我声明#越来越看不懂国外的骚操作了#美国国会大厦参众两院大楼关闭#特朗普不是懂病毒吗为什么要关啊,03/12
美国总统特朗普：市场将会有大的反弹。会没事的。。,03/12
缺德得冒烟的特朗普11日发表电视讲话。他说：“为了防止新的病例进入美国，我们将在未来30天内暂时拒绝所有人从欧洲进入美国。”欧洲理事会主席12日米歇尔和欧盟委员会主席范德莱恩联合发布声明，谴责美国单方面宣布限制欧洲大陆人员赴美措施。,03/12
我在看：【特朗普突然发表电视讲话：说病毒是中国来的，骂欧洲，夸自己】#跟新浪看热点#O特朗普突然发表电视讲话：说病毒是中国来的，骂欧洲，夸自己,03/12
巴西新闻发言人确诊感染新冠肺炎，上周末他曾与美国总统特朗普会面，合影时站在“总统”身边。这个算硬核新闻！,03/12
【#特朗普回应美股再次熔断#：市场会好起来的】3月12日，美国总统特朗普在白宫会见爱尔兰总理时，被现场记者追问如何看待一周内#美股再次熔断#，特朗普称，市场会好起来的，然后迅速离去。L老板联播的微博视频,03/12
据荷兰媒体BNONewsroom的消息，巴西政府发言人新冠病毒检测结果为阳性。消息称，此人上周末曾与美国总统川川会面。他们离得有多近呢，几乎贴在一起，那个戴眼镜的就是的。它会没事的，川川，我们都知道你很懂#迷惑行为大赏##巴西政府发言人曾与特朗普会面#,03/12
我在看：【美传染病专家打脸特朗普：新冠肺炎致死率是流感10倍】#跟新浪看热点#O美传染病专家打脸特朗普：新冠肺炎致死率是流感10倍,03/12
特朗普：我说多少遍了？寡人无疾！！！,03/12
钟南山露出久违的笑，因为特朗普被确诊了,03/13
#特朗普#特朗普翻唱迈克尔·杰克逊《BillieJean》，毫无违和感L爆笑知事的微博视频,03/13
#特朗普#赔率出来了,03/13
#巴西总统新冠病毒检测结果呈阴性#特朗普刚给他打钱了？,03/13
#特朗普#霸占中国新浪微博热搜排行榜时间最长的外国男人蓝绿那点事,03/13
特朗普顶级流量谐星候选人,03/13
#特朗普#最多三天，三天后见川普同志的检测结果吧。,03/13
#特朗普#是不是大家都在等他确诊,03/13
#特朗普将宣布国家进入紧急状态#是因为川普愿意接受做检测了吗…😜,03/13
#特朗普#说实话这个欢乐的老头，挺欢乐的。,03/13
#特朗普#太好了，特普朗你这次玩完了，恭喜你,03/13
【巴西总统检测结果还没出，巴西总统之子：总有人散布谣言】巴西总统博索纳罗之子在社交媒体表示：“总统的检测还没有出结果。总是有人在媒体上散布谣言，如果之后消息确实，他们会说‘我就说过！’，如果没有，就是又一个假消息。”此前，外媒报道称巴西总统新冠病毒检测呈阳性。报道称，3月7日晚，博索纳罗还与美国总统特朗普在海湖庄园共进晚餐。,03/13
#特朗普#川普赢了，最大毒王，不怕任何病毒，只毒别人！,03/13
#特朗普#总统第一冠？,03/13
#特朗普#一会阴一会阳，阴阳人特朗普？？,03/13
#特朗普宣布国家紧急状态应对疫情#美国新闻发布会，总统特朗普13日宣布“国家紧急状态”以应对新冠肺炎疫情。特朗普表示，这一举措将“开放高达500亿美元的资金”，并命令美国50个州设立应对新冠病毒的中心，并启动应急计划。特朗普还敦促各州立即设立紧急行动中心。#兰州微聚焦#L金轮新闻资讯的微博视频,03/14
#关注新冠肺炎#【美国白宫：总统和副总统暂不需要检测】#美国白宫称总统和副总统暂不需要检测#对于6天前访美的巴西官员确诊感染新冠肺炎，美国白宫新闻秘书格里沙姆12日发表声明称，美国总统特朗普和副总统彭斯“几乎没有与新冠病毒检测呈阳性的相关个人互动，目前暂不需要检测。(记者陈孟统),03/14
#特朗普宣布国家紧急状态应对疫情#美国新闻发布会，总统特朗普13日宣布“国家紧急状态”以应对新冠肺炎疫情。特朗普表示，这一举措将“开放高达500亿美元的资金”，并命令美国50个州设立应对新冠病毒的中心，并启动应急计划。特朗普还敦促各州立即设立紧急行动中心。#兰州微聚焦#L金轮新闻资讯的微博视频,03/14
#特朗普称赞中国疫情防控成果#我的妈呀，这脸翻的比我还快,03/14
#特朗普称赞中国疫情防控成果#您变脸的速度连小孩都跟不上呢,03/14
#世卫组织称任何国家都不能自暴自弃#把运动作为一种手段和目标，可以产生一种积极的心态。如果没有，那么隐藏在你潜意识里的自毁机制就会悄然启动，死亡便成了放任自流后的唯一“目标”。#特朗普称赞中国疫情防控成果#,03/14
#特朗普称赞中国疫情防控成果#是什么让川普变脸速度这么快？肺炎，良心还是智商归位？,03/14
#冀震说事儿#全民皆兵，全民抗战（疫），要把病毒消灭完！只要有战争，中国遍地都是兵工厂！#看中国黑科技硬核战疫#，这就是我们国家，我们的中国🇨🇳#特朗普称赞中国疫情防控成果#L河北省地震局的微博视频,03/14
【武汉-台湾青年视频连线聊生活、聊音乐为武汉加油】“武汉加油”！二十多位因摇滚结缘的青年，13日晚在武汉、台北两地视频连线，彼此问候并为武汉加油，为对抗“新冠肺炎”疫情加油。这些志趣相投的朋友，聊生活、聊音乐，话题虽然围绕对抗“新冠肺炎”展开，但气氛轻松而快乐。在台湾青年的关心下，武汉摇滚青年“土豆”，介绍了目前当地的生活情况。虽然各项防疫措施仍在继续，但日常生活和物资保障，并没有什么问题。一位在台北的青年，询问了目前武汉的医疗状况：如果有朋友觉得不舒服，但目前却担心去武汉的医院就医，这种情况怎么办？武汉青年介绍，当地医院已恢复正常问诊，“现在，在武汉看病是没有问题的。如果你的朋友觉得不舒服，最好还是去医院看一下。这是对自己负责，也是对家人朋友负责”。寒风中有暖流，战“疫”早日成功！#特朗普称赞中国疫情防控成果##武汉新增4例新冠肺炎#,03/14
#特朗普称赞中国疫情防控成果#变脸比翻书都快#美国病死率高或说明很多病人没被发现#都要提高警惕少出门少聚集保护好自己,03/14
#特朗普称赞中国疫情防控成果#这是有求中国了，口风开始软了,03/14
上帝曰：先把特朗普這小子帶走…#跟新浪看热点#L视频-特朗普直播花絮镜头曝光：喝可乐爆粗口结束后立马解扣子,03/14
//分享网易新闻:《我很有可能被感染！特朗普终于承认了！》O我很有可能被感染！特朗普终于承认了！@网易新闻客户端#网易新闻#,03/14
#特朗普称赞中国疫情防控成果#川普是住在热搜里了吗？,03/14
#特朗普称赞中国疫情防控成果#宁变脸可真快,03/14
特朗普：没有谁比我更了解冠状病毒了！老中医：确实，冠状病就好你这一口（舌）了！恭喜你，中奖概率宇宙洪荒级！[玫瑰][玫瑰][玫瑰]特朗普的舌象表明他是寒湿体质，虽然不是很严重，但极易感染新冠病毒，而且感染后容易转为危重症。今天发言，听声音说明已有问题！拭目以待——,03/15
白宫开始量体温任何接触特朗普和彭斯的人都得测-中国日报网O白宫开始量体温任何接触特朗普和彭斯的人都得测,03/15
"中国有句成语叫“以直报怨，以德报德""，特朗普承认中国帮了美国，中国分享的数据有帮助，他们的疫情数据真的在转好！美国一直在跟中国密切合作。#中国医疗队为意大利介绍诊疗方案##张文宏称疫情今夏结束基本已不可能#L扛旗少年的微博视频",03/15
我数学今天崩了还能考上什么大学回家好好待着吧我눈_눈又是被特朗普逗乐的一天听说他看到检查结果是阴性后立马硬气起来还得意地发了推,03/15
"中国有句成语叫“以直报怨，以德报德""，特朗普承认中国帮了美国，中国分享的数据有帮助，他们的疫情数据真的在转好！美国一直在跟中国密切合作。#中国医疗队为意大利介绍诊疗方案##张文宏称疫情今夏结束基本已不可能#L鲜事趣闻的微博视频",03/15
全球疫情：特朗普检测为阴性西班牙全国“封城”_百度O网页链接,03/15
"中国有句成语叫“以直报怨，以德报德""，特朗普承认中国帮了美国，中国分享的数据有帮助，他们的疫情数据真的在转好！美国一直在跟中国密切合作。#中国医疗队为意大利介绍诊疗方案##张文宏称疫情今夏结束基本已不可能#L视频大队长的微博视频",03/15
"中国有句成语叫“以直报怨，以德报德""，特朗普承认中国帮了美国，中国分享的数据有帮助，他们的疫情数据真的在转好！美国一直在跟中国密切合作。#中国医疗队为意大利介绍诊疗方案##张文宏称疫情今夏结束基本已不可能#L视频大队长的微博视频",03/15
"中国有句成语叫“以直报怨，以德报德""，特朗普承认中国帮了美国，中国分享的数据有帮助，他们的疫情数据真的在转好！美国一直在跟中国密切合作。#中国医疗队为意大利介绍诊疗方案##张文宏称疫情今夏结束基本已不可能#L视频大队长的微博视频",03/15
"中国有句成语叫“以直报怨，以德报德""，特朗普承认中国帮了美国，中国分享的数据有帮助，他们的疫情数据真的在转好！美国一直在跟中国密切合作。#中国医疗队为意大利介绍诊疗方案##张文宏称疫情今夏结束基本已不可能#L视频大队长的微博视频",03/15
"中国有句成语叫“以直报怨，以德报德""，特朗普承认中国帮了美国，中国分享的数据有帮助，他们的疫情数据真的在转好！美国一直在跟中国密切合作。#中国医疗队为意大利介绍诊疗方案##张文宏称疫情今夏结束基本已不可能#L视频大队长的微博视频",03/15
"中国有句成语叫“以直报怨，以德报德""，特朗普承认中国帮了美国，中国分享的数据有帮助，他们的疫情数据真的在转好！美国一直在跟中国密切合作。#中国医疗队为意大利介绍诊疗方案##张文宏称疫情今夏结束基本已不可能#L视频大队长的微博视频",03/15
"中国有句成语叫“以直报怨，以德报德""，特朗普承认中国帮了美国，中国分享的数据有帮助，他们的疫情数据真的在转好！美国一直在跟中国密切合作。#中国医疗队为意大利介绍诊疗方案##张文宏称疫情今夏结束基本已不可能#L视频大队长的微博视频",03/15
分享:特朗普肺炎检测阴性……总觉得不太信&活不过今年。O特朗普肺炎检测阴性……总觉得不太信&活不过今年。,03/15
合照之人确诊感染特朗普：我很有可能会接受检测@QQ浏览器視頻：O网页链接,03/15
#特朗普发推求上帝保佑美国#我们国家有个上帝的女儿，和女婿。特朗普要不要？,03/16
最近美股直接熔断两次，按照特朗普说法，他应该被绑在火箭炮发射到外太空。其次，最近白宫对特朗普检测新冠病毒，一直强调是阴性，坦白地说，特朗普就是检测阳性，美国也得说是阴性，否则美股就不是熔断那么简单了…但是白宫有点搞笑，一边发布特朗普检测结果阴性，一边让白宫其他和特朗普有近距离接触的人去检测…呵呵，内幕很深啊,03/16
#特朗普#特朗普成了我不能开学呆家的乐趣，真搞笑,03/16
《无数美国乘客急切返国，机场水泄不通人头攒动，戴口罩者寥寥无几》据《每日邮报》3月15日报道，14日，特朗普总统宣布美国将扩大其“欧洲旅行禁令”，并将英国和爱尔兰列入禁令名单。从现场图片来看，戴口罩的乘客寥寥无几。O网页链接,03/16
感谢特朗普让我成为了历史的见证人，一周看到了三次熔断，巴菲特一生才看到四次，我一周就看到三次，荣幸！,03/16
