id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id
4481801982137467,Iyk2G8Y3h,5425579114,茂名市广播电视台FM1061,#1061应急广播#漫新闻|为什么总是你，小老鼠？日前，呼吸疾病国家重点实验室对外发布，2月26日，在钟南山院士指导下，国际首个非转基因新型冠状病毒肺炎小鼠动物模型成功建立，将有效缓解我国新型冠状病毒研究中动物模型缺乏的问题，有利于我国抗病毒药物和保护性中和抗体、疫苗的应急体内验证……等等，怎么又是你呢，小老鼠？O漫新闻|为什么总是你，小老鼠？,,,,1061应急广播,0,0,1,2020-03-12 23:52,微博 weibo.com,,,
4481801953496744,Iyk2DeFF6,7357378934,复给u法上月,#钟南山说国外疫情很像武汉早期情况#加油🙏🙏🙏🙏,,,,钟南山说国外疫情很像武汉早期情况,0,0,0,2020-03-12 23:51,Android,,,
4481801890766229,Iyk2x3dkx,5450439343,南里落意笙笙离,#钟南山称6月份结束疫情是可以期待的##冠状病毒在温度较高的夏天比较不活跃#是不是可以理解为我们要在家里待到六月？？,,,,"钟南山称6月份结束疫情是可以期待的,冠状病毒在温度较高的夏天比较不活跃",0,0,0,2020-03-12 23:51,,,,
4481441049878517,IyaEwFrQV,7411144843,婷婷867832020,#钟南山全程英语分享中国经验#中国人民加油💪，#不可辜负的美食#,,,,"钟南山全程英语分享中国经验,不可辜负的美食",0,0,0,2020-03-11 23:57,iPhone客户端,,,
4481441045577040,IyaEwnoQg,5147383617,早啊小九九,#钟南山全程英语分享中国经验#致敬❤️,,,,钟南山全程英语分享中国经验,0,0,1,2020-03-11 23:57,iPhone客户端,,,
4481441020896182,IyaEu3L8y,5822646895,阮阮想有钱,#钟南山全程英语分享中国经验#太了不起了，思维清晰，语言表达简洁明了，内容表达的也很清楚，真的很了不起，也请您一定要照顾好自己。,,,,钟南山全程英语分享中国经验,0,0,0,2020-03-11 23:57,小赞内娱颜巅超话,,,
4481440983418594,IyaEqelkC,5902318833,深圳应急管理,#钟南山全程英语分享中国经验#近日，国家卫健委高级别专家组组长钟南山与欧洲呼吸学会候任主席视频连线，介绍中国抗击疫情的成果和经验，所有问题钟院士都用英语详细解答。L央视新闻的微博视频,,,,钟南山全程英语分享中国经验,0,0,1,2020-03-11 23:57,Android,,"http://f.video.weibocdn.com/e5Tcc49Hlx07BCt1zuVG01041200lldq0E010.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&ori=0&ps=1BVp4ysnknHVZu&Expires=1593486168&ssig=ZYOvo8JJr4&KID=unistore,video",
4481440961935585,IyaEo87x7,6050636796,纤修堂酵素冠军团队合伙人梅子,欧洲也请了钟南山！>>O网页链接欧洲也请了钟南山！,,,,,0,0,0,2020-03-11 23:57,微视APP,['http://ww1.sinaimg.cn/large/006BtR24gy1gcqfhr7udaj30u01fyq8e.jpg'],,
4481440849199284,IyaEcCB9y,2536202991,六Princes,#钟南山全程英语分享中国经验#优秀优秀！国之脊梁啊千万照顾好自己向您致敬,,,,钟南山全程英语分享中国经验,0,0,0,2020-03-11 23:57,,,,
4481440752623370,IyaE3b0sq,1900412195,平安绵阳,【#钟南山全程英语分享中国经验#】近日，国家卫健委高级别专家组组长钟南山与欧洲呼吸学会候任主席安妮塔·西蒙斯博士视频连线，介绍中国抗击疫情的成果和经验。轻症感染者如何护理？如果新冠肺炎疫情在未来2或5年内再次发生，应注意什么？#欧洲求助钟南山#所有问题，钟南山院士都用英语详细解答↓网友：太帅了！辛苦您！L央视新闻的微博视频,,,,"钟南山全程英语分享中国经验,欧洲求助钟南山",0,0,4,2020-03-11 23:56,微博 weibo.com,,"http://f.video.weibocdn.com/e5Tcc49Hlx07BCt1zuVG01041200lldq0E010.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&ori=0&ps=1BVp4ysnknHVZu&Expires=1593486168&ssig=ZYOvo8JJr4&KID=unistore,video",
