id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id
4474455063513493,IveUOeK1f,6414541478,趣点综艺,#特朗普前竞选顾问被判40个月#特朗普遇见对手了，这个记者太硬核，就站着一直问，特朗普：是保安撵他出去的，不是我撵的L特朗普：别挡我镜头！坐下，没叫你呢！太搞笑了！,,,,特朗普前竞选顾问被判40个月,177,310,3612,2020-02-21 17:18,YOUKU精选视频,,http://type=feedvideo&objectid=1007002:4474455057956907&keys=4474455060382521&cover_img=https://vthumb.ykimg.com/054101015E4295DB1B4D079B8669140C&card_height=231&card_width=412&play_count=574248&short_url=http://t.cn/A6h8cixf&encode_mode=&bitrate=277&biz_id=231193&current_mid=0&key=tblog_card&title=特朗普：别挡我镜头！坐下，没叫你呢！太搞笑了！&full_url=https://v.youku.com/v_show/id_XNDU0MTc4OTczMg==.html&object_id=1007002:4474455057956907&video_src=https://api.youku.com/videos/player/file?data=WcEl5oEuVdTBNVGM0T1Rjek1nPT18MHwwfDEwMDUwfDAO0O0O,
4474455059688640,IveUNEEso,6421121171,点剧涤仁杰,#特朗普前竞选顾问被判40个月#特朗普变身灭霸！对我的弹劾全部消失！我是不可逆的！L少阳幻真妖丹的优酷视频,,,,特朗普前竞选顾问被判40个月,0,0,0,2020-02-21 17:18,YOUKU精选视频,,http://type=feedvideo&objectid=1007002:4451152524410896&keys=4451152530767891&cover_img=https://vthumb.ykimg.com/054106015DF08C040000017CFF0E0AF6&card_height=231&card_width=412&play_count=13793&short_url=http://t.cn/A6h8ciVW&encode_mode=&bitrate=277&biz_id=231193&current_mid=0&key=tblog_card&title=少阳幻真妖丹的优酷视频&full_url=https://v.youku.com/v_show/id_XNDQ2NTYyOTQzNg==.html&object_id=1007002:4451152524410896&video_src=https://api.youku.com/videos/player/file?data=WcEl5oEuUdTJOVFl5T1RRek5nPT18MHwwfDEwMDUwfDAO0O0O,
4474455059018336,IveUNBQ52,6421121172,趣点娱情,#特朗普前竞选顾问被判40个月#油管上一个亿的特朗普鬼畜，喜欢上推特那就让你火！L油管上一个亿的特朗普鬼畜，喜欢上推特那就让你火！,,,,特朗普前竞选顾问被判40个月,1,1,2,2020-02-21 17:18,YOUKU精选视频,,http://type=feedvideo&objectid=1007002:4457674235117588&keys=4457674241474797&cover_img=https://vthumb.ykimg.com/054101015E0B3D53AD8C709897914E95&card_height=231&card_width=412&play_count=33247&short_url=http://t.cn/AisMRLDO&encode_mode=&bitrate=277&biz_id=231193&current_mid=0&key=tblog_card&title=油管上一个亿的特朗普鬼畜，喜欢上推特那就让你火！&full_url=https://v.youku.com/v_show/id_XNDQ5MDExNjk1Ng==.html&object_id=1007002:4457674235117588&video_src=https://api.youku.com/videos/player/file?data=WcEl5oEuUdTVNREV4TmprMU5nPT18MHwwfDEwMDUwfDAO0O0O,
4474454895683827,IveUxnQCD,6518553080,区块的的链6518553080,布隆伯格以“加密货币”先发制人，特朗普按捺不住了！O布隆伯格以“加密货币”先发制人，特朗普按捺不住了！,,,,,2,0,0,2020-02-21 17:17,iPhone客户端,,,
4474083334830793,Iv5ffkgI1,5512836676,猴皮筋做弹弓打你家玻璃,《Havana》特朗普带你唱油管播放超一亿的鬼畜，CamilaCabello（卡妹）对不起！O《Havana》特朗普带你唱油管播放超一亿的鬼畜，CamilaCabello（卡妹）对不起！,,,,,0,0,0,2020-02-20 16:40,哔哩哔哩,,,
4474082067937401,Iv5dcxiSB,6303819469,用户6303819469,转//#看点快报#《卡断C919发动机？特朗普：不，我们想卖！》O网页链接,,,,看点快报,0,0,0,2020-02-20 16:35,天天快报,['http://ww3.sinaimg.cn/large/006SCbpzly1gc2yc6ymgjj30hr07wmxi.jpg'],,
4474081866906720,Iv5cSsYKI,2187724101,曹操爱杀17,实际收入的增加是比较实际的『特朗普与奥巴马争功后白宫发报告给他助威』O特朗普与奥巴马争功后白宫发报告给他助威,,,,,0,0,0,2020-02-20 16:35,iPhone客户端,,,
4474081426698129,Iv5cas6ul,6303819469,用户6303819469,转//#看点快报#《特朗普希望中国继续买发动机专家：就算不卖，大飞机也不会停滞》O特朗普希望中国继续买发动机专家：就算不卖，大飞机也不会停滞,,,,看点快报,0,0,0,2020-02-20 16:33,天天快报,['http://ww3.sinaimg.cn/large/006SCbpzly1gc2y9b2q1rj30rs0fm0tf.jpg'],,
4474081208890165,Iv5bOBiJL,5999251130,香港中通社,【”鈔能力“對決？#布隆伯格欲斥資10億美元擊敗特朗普#共和黨考慮大舉籌款應對】參考消息網報道，美媒稱，據兩位消息人士説，特朗普總統的連任競選團隊成員和共和黨一些最大的籌款機構正討論額外籌集10億美元，從而與紐約市前市長邁克爾·布隆伯格創紀錄的競選開支展開競爭。據彭博社18日報道，布隆伯格承諾，不管自己是否贏得總統候選人提名，他都將斥資10億美元來擊敗特朗普，這促使共和黨人考慮採取跟上形勢的方法，包括讓保守的億萬富翁向(與特朗普有關的)超級政治行動委員會提供多得多的捐款。報道稱，特朗普的競選團隊和共和黨全國委員會一直聲稱他們進行了強有力的籌款活動，定期宣布創紀錄的籌款數額，並將籌款數額與前總統奧巴馬2012年競選連任時的數額進行比較。但是，可能面對一個手頭有更多錢對手的前景迫使特朗普競選團隊考慮如何創造公平的競爭環境。知情人士說，與布隆伯格的開支相匹敵的一個辦法是從少數億萬富翁那裏籌集更多資金。詳情：O网页链接圖源：中新社,,,,布隆伯格欲斥資10億美元擊敗特朗普,1,8,4,2020-02-20 16:32,微博 weibo.com,['http://ww1.sinaimg.cn/large/006y0fh0ly1gc2y5qljauj30fa0a6gql.jpg'],,
4474080625854833,Iv5aSoz6N,3078755762,东南亚周爷,"菲律宾马尼拉特朗普大厦楼下这家以色列餐厅ELGaucho很赞,在曼谷，越南都有分店!L海外房产Maggie周的微博视频",,,,,0,0,0,2020-02-20 16:30,HUAWEI Mate 20 Pro,,"http://f.video.weibocdn.com/000kHC4ygx07B6ovRzS0010412001J8d0E010.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=647b8232579b0b23561398fc756ef4ae&Expires=1592493157&ssig=wB3VjL1ok4&KID=unistore,video",
